Component origin id,License,CVE,Vulnerability id,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2017-5656,BDSA-2017-0110 (CVE-2017-5656),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2017-3156,CVE-2017-3156,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2017-5653,BDSA-2017-0109 (CVE-2017-5653),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2017-12624,BDSA-2017-1954 (CVE-2017-12624),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2018-8039,BDSA-2018-2053 (CVE-2018-8039),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2019-12406,BDSA-2019-3417 (CVE-2019-12406),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2019-12419,BDSA-2019-3418 (CVE-2019-12419),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2019-17573,BDSA-2019-4192 (CVE-2019-17573),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2019-12423,BDSA-2019-4199 (CVE-2019-12423),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2020-1954,BDSA-2020-0615 (CVE-2020-1954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2020-13954,BDSA-2020-3328 (CVE-2020-13954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2021-22696,BDSA-2021-0853 (CVE-2021-22696),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-bindings-xml:3.1.9,,CVE-2021-30468,BDSA-2021-1813 (CVE-2021-30468),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2017-5656,BDSA-2017-0110 (CVE-2017-5656),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2017-3156,CVE-2017-3156,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2017-5653,BDSA-2017-0109 (CVE-2017-5653),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2017-12624,BDSA-2017-1954 (CVE-2017-12624),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2018-8039,BDSA-2018-2053 (CVE-2018-8039),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2019-12406,BDSA-2019-3417 (CVE-2019-12406),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2019-12419,BDSA-2019-3418 (CVE-2019-12419),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2019-17573,BDSA-2019-4192 (CVE-2019-17573),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2019-12423,BDSA-2019-4199 (CVE-2019-12423),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2020-1954,BDSA-2020-0615 (CVE-2020-1954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2020-13954,BDSA-2020-3328 (CVE-2020-13954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2021-22696,BDSA-2021-0853 (CVE-2021-22696),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-databinding-jaxb:3.1.9,,CVE-2021-30468,BDSA-2021-1813 (CVE-2021-30468),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2017-5656,BDSA-2017-0110 (CVE-2017-5656),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2017-3156,CVE-2017-3156,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2017-5653,BDSA-2017-0109 (CVE-2017-5653),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2017-12624,BDSA-2017-1954 (CVE-2017-12624),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2018-8039,BDSA-2018-2053 (CVE-2018-8039),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2019-12406,BDSA-2019-3417 (CVE-2019-12406),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2019-12419,BDSA-2019-3418 (CVE-2019-12419),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2019-17573,BDSA-2019-4192 (CVE-2019-17573),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2019-12423,BDSA-2019-4199 (CVE-2019-12423),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2020-1954,BDSA-2020-0615 (CVE-2020-1954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2020-13954,BDSA-2020-3328 (CVE-2020-13954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2021-22696,BDSA-2021-0853 (CVE-2021-22696),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.9,,CVE-2021-30468,BDSA-2021-1813 (CVE-2021-30468),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2017-5656,BDSA-2017-0110 (CVE-2017-5656),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2017-3156,CVE-2017-3156,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2017-5653,BDSA-2017-0109 (CVE-2017-5653),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2017-12624,BDSA-2017-1954 (CVE-2017-12624),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2018-8039,BDSA-2018-2053 (CVE-2018-8039),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2019-12406,BDSA-2019-3417 (CVE-2019-12406),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2019-12419,BDSA-2019-3418 (CVE-2019-12419),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2019-17573,BDSA-2019-4192 (CVE-2019-17573),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2019-12423,BDSA-2019-4199 (CVE-2019-12423),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2020-1954,BDSA-2020-0615 (CVE-2020-1954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2020-13954,BDSA-2020-3328 (CVE-2020-13954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2021-22696,BDSA-2021-0853 (CVE-2021-22696),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-jaxws:3.1.9,,CVE-2021-30468,BDSA-2021-1813 (CVE-2021-30468),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2017-5656,BDSA-2017-0110 (CVE-2017-5656),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2017-3156,CVE-2017-3156,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2017-5653,BDSA-2017-0109 (CVE-2017-5653),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2017-12624,BDSA-2017-1954 (CVE-2017-12624),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2018-8039,BDSA-2018-2053 (CVE-2018-8039),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2019-12406,BDSA-2019-3417 (CVE-2019-12406),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2019-12419,BDSA-2019-3418 (CVE-2019-12419),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2019-17573,BDSA-2019-4192 (CVE-2019-17573),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2019-12423,BDSA-2019-4199 (CVE-2019-12423),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2020-1954,BDSA-2020-0615 (CVE-2020-1954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2020-13954,BDSA-2020-3328 (CVE-2020-13954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2021-22696,BDSA-2021-0853 (CVE-2021-22696),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-frontend-simple:3.1.9,,CVE-2021-30468,BDSA-2021-1813 (CVE-2021-30468),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2017-5656,BDSA-2017-0110 (CVE-2017-5656),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2017-3156,CVE-2017-3156,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2017-5653,BDSA-2017-0109 (CVE-2017-5653),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2017-12624,BDSA-2017-1954 (CVE-2017-12624),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2018-8039,BDSA-2018-2053 (CVE-2018-8039),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2019-12406,BDSA-2019-3417 (CVE-2019-12406),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2019-12419,BDSA-2019-3418 (CVE-2019-12419),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2019-17573,BDSA-2019-4192 (CVE-2019-17573),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2019-12423,BDSA-2019-4199 (CVE-2019-12423),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2020-1954,BDSA-2020-0615 (CVE-2020-1954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2020-13954,BDSA-2020-3328 (CVE-2020-13954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2021-22696,BDSA-2021-0853 (CVE-2021-22696),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-extension-providers:3.1.9,,CVE-2021-30468,BDSA-2021-1813 (CVE-2021-30468),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2017-5656,BDSA-2017-0110 (CVE-2017-5656),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2017-3156,CVE-2017-3156,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2017-5653,BDSA-2017-0109 (CVE-2017-5653),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2017-12624,BDSA-2017-1954 (CVE-2017-12624),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2018-8039,BDSA-2018-2053 (CVE-2018-8039),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2019-12406,BDSA-2019-3417 (CVE-2019-12406),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2019-12419,BDSA-2019-3418 (CVE-2019-12419),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2019-17573,BDSA-2019-4192 (CVE-2019-17573),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2019-12423,BDSA-2019-4199 (CVE-2019-12423),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2020-1954,BDSA-2020-0615 (CVE-2020-1954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2020-13954,BDSA-2020-3328 (CVE-2020-13954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2021-22696,BDSA-2021-0853 (CVE-2021-22696),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-rs-json-basic:3.1.9,,CVE-2021-30468,BDSA-2021-1813 (CVE-2021-30468),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2017-5656,BDSA-2017-0110 (CVE-2017-5656),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2017-3156,CVE-2017-3156,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2017-5653,BDSA-2017-0109 (CVE-2017-5653),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2017-12624,BDSA-2017-1954 (CVE-2017-12624),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2018-8039,BDSA-2018-2053 (CVE-2018-8039),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2019-12406,BDSA-2019-3417 (CVE-2019-12406),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2019-12419,BDSA-2019-3418 (CVE-2019-12419),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2019-17573,BDSA-2019-4192 (CVE-2019-17573),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2019-12423,BDSA-2019-4199 (CVE-2019-12423),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2020-1954,BDSA-2020-0615 (CVE-2020-1954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2020-13954,BDSA-2020-3328 (CVE-2020-13954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2021-22696,BDSA-2021-0853 (CVE-2021-22696),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-transports-http:3.1.9,,CVE-2021-30468,BDSA-2021-1813 (CVE-2021-30468),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2017-5656,BDSA-2017-0110 (CVE-2017-5656),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2017-3156,CVE-2017-3156,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2017-5653,BDSA-2017-0109 (CVE-2017-5653),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2017-12624,BDSA-2017-1954 (CVE-2017-12624),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2018-8039,BDSA-2018-2053 (CVE-2018-8039),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2019-12406,BDSA-2019-3417 (CVE-2019-12406),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2019-12419,BDSA-2019-3418 (CVE-2019-12419),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2019-17573,BDSA-2019-4192 (CVE-2019-17573),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2019-12423,BDSA-2019-4199 (CVE-2019-12423),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2020-1954,BDSA-2020-0615 (CVE-2020-1954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2020-13954,BDSA-2020-3328 (CVE-2020-13954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2021-22696,BDSA-2021-0853 (CVE-2021-22696),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-ws-policy:3.1.9,,CVE-2021-30468,BDSA-2021-1813 (CVE-2021-30468),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2017-5656,BDSA-2017-0110 (CVE-2017-5656),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2017-3156,CVE-2017-3156,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2017-5653,BDSA-2017-0109 (CVE-2017-5653),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2017-12624,BDSA-2017-1954 (CVE-2017-12624),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2018-8039,BDSA-2018-2053 (CVE-2018-8039),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2019-12406,BDSA-2019-3417 (CVE-2019-12406),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2019-12419,BDSA-2019-3418 (CVE-2019-12419),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2019-17573,BDSA-2019-4192 (CVE-2019-17573),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2019-12423,BDSA-2019-4199 (CVE-2019-12423),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2020-1954,BDSA-2020-0615 (CVE-2020-1954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2020-13954,BDSA-2020-3328 (CVE-2020-13954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2021-22696,BDSA-2021-0853 (CVE-2021-22696),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-rt-wsdl:3.1.9,,CVE-2021-30468,BDSA-2021-1813 (CVE-2021-30468),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2017-5656,BDSA-2017-0110 (CVE-2017-5656),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2017-3156,CVE-2017-3156,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2017-5653,BDSA-2017-0109 (CVE-2017-5653),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2017-12624,BDSA-2017-1954 (CVE-2017-12624),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2018-8039,BDSA-2018-2053 (CVE-2018-8039),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2019-12406,BDSA-2019-3417 (CVE-2019-12406),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2019-12419,BDSA-2019-3418 (CVE-2019-12419),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2019-17573,BDSA-2019-4192 (CVE-2019-17573),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2019-12423,BDSA-2019-4199 (CVE-2019-12423),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2020-1954,BDSA-2020-0615 (CVE-2020-1954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2020-13954,BDSA-2020-3328 (CVE-2020-13954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2021-22696,BDSA-2021-0853 (CVE-2021-22696),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-common:3.1.9,,CVE-2021-30468,BDSA-2021-1813 (CVE-2021-30468),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2017-5656,BDSA-2017-0110 (CVE-2017-5656),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2017-3156,CVE-2017-3156,,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2017-5653,BDSA-2017-0109 (CVE-2017-5653),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2017-12624,BDSA-2017-1954 (CVE-2017-12624),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2018-8039,BDSA-2018-2053 (CVE-2018-8039),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2019-12406,BDSA-2019-3417 (CVE-2019-12406),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2019-12419,BDSA-2019-3418 (CVE-2019-12419),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2019-17573,BDSA-2019-4192 (CVE-2019-17573),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2019-12423,BDSA-2019-4199 (CVE-2019-12423),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2020-1954,BDSA-2020-0615 (CVE-2020-1954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2020-13954,BDSA-2020-3328 (CVE-2020-13954),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2021-22696,BDSA-2021-0853 (CVE-2021-22696),,,,,,,,,,,,,,,,,,,,,
org.apache.cxf:cxf-tools-validator:3.1.9,,CVE-2021-30468,BDSA-2021-1813 (CVE-2021-30468),,,,,,,,,,,,,,,,,,,,,
org.codehaus.groovy:groovy:2.4.5,,CVE-2016-6814,BDSA-2016-0429 (CVE-2016-6814),,,,,,,,,,,,,,,,,,,,,
org.codehaus.groovy:groovy:2.4.5,,,BDSA-2016-0487,,,,,,,,,,,,,,,,,,,,,
org.codehaus.groovy:groovy:2.4.5,,CVE-2020-17521,BDSA-2020-3660 (CVE-2020-17521),,,,,,,,,,,,,,,,,,,,,
apache-httpclient:commons-httpclient:3.1,,CVE-2015-5262,CVE-2015-5262,,,,,,,,,,,,,,,,,,,,,
apache-httpclient:commons-httpclient:3.1,,CVE-2012-5783,BDSA-2012-0025 (CVE-2012-5783),,,,,,,,,,,,,,,,,,,,,
apache-httpclient:commons-httpclient:3.1,,CVE-2012-6153,BDSA-2014-0112 (CVE-2012-6153),,,,,,,,,,,,,,,,,,,,,
apache-httpclient:commons-httpclient:3.1,,CVE-2014-3577,BDSA-2014-0126 (CVE-2014-3577),,,,,,,,,,,,,,,,,,,,,
apache-httpclient:commons-httpclient:3.1,,CVE-2020-13956,BDSA-2020-2701 (CVE-2020-13956),,,,,,,,,,,,,,,,,,,,,
org.apache.httpcomponents:httpclient:4.1,,CVE-2011-1498,CVE-2011-1498,,,,,,,,,,,,,,,,,,,,,
org.apache.httpcomponents:httpclient:4.1,,CVE-2015-5262,CVE-2015-5262,,,,,,,,,,,,,,,,,,,,,
org.apache.httpcomponents:httpclient:4.1,,,BDSA-2012-0025,,,,,,,,,,,,,,,,,,,,,
org.apache.httpcomponents:httpclient:4.1,,CVE-2012-6153,BDSA-2014-0112 (CVE-2012-6153),,,,,,,,,,,,,,,,,,,,,
org.apache.httpcomponents:httpclient:4.1,,CVE-2014-3577,BDSA-2014-0126 (CVE-2014-3577),,,,,,,,,,,,,,,,,,,,,
org.apache.httpcomponents:httpclient:4.1,,CVE-2020-13956,BDSA-2020-2701 (CVE-2020-13956),,,,,,,,,,,,,,,,,,,,,
org.apache.httpcomponents:httpclient:4.4,,CVE-2020-13956,BDSA-2020-2701 (CVE-2020-13956),,,,,,,,,,,,,,,,,,,,,
org.apache.httpcomponents:httpclient:4.5,,CVE-2020-13956,BDSA-2020-2701 (CVE-2020-13956),,,,,,,,,,,,,,,,,,,,,
org.apache.httpcomponents:httpclient:4.5.2,,CVE-2020-13956,BDSA-2020-2701 (CVE-2020-13956),,,,,,,,,,,,,,,,,,,,,
