"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular-animate.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular-animate.min.js,"","",87f2d2eb3b6a843ce918aaa8e5a4470f,1b74754d1cb6d9eefb7cd360531ca5a828241f2a,pkg:javascript/angularjs@1.2.16,"",DOS in $sanitize,"",DOS in $sanitize,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular-animate.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular-animate.min.js,"","",87f2d2eb3b6a843ce918aaa8e5a4470f,1b74754d1cb6d9eefb7cd360531ca5a828241f2a,pkg:javascript/angularjs@1.2.16,"",Prototype pollution,"",Prototype pollution,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular-animate.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular-animate.min.js,"","",87f2d2eb3b6a843ce918aaa8e5a4470f,1b74754d1cb6d9eefb7cd360531ca5a828241f2a,pkg:javascript/angularjs@1.2.16,"",The attribute usemap can be used as a security exploit,"",The attribute usemap can be used as a security exploit,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular-animate.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular-animate.min.js,"","",87f2d2eb3b6a843ce918aaa8e5a4470f,1b74754d1cb6d9eefb7cd360531ca5a828241f2a,pkg:javascript/angularjs@1.2.16,"",Universal CSP bypass via add-on in Firefox,"",Universal CSP bypass via add-on in Firefox,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular-animate.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular-animate.min.js,"","",87f2d2eb3b6a843ce918aaa8e5a4470f,1b74754d1cb6d9eefb7cd360531ca5a828241f2a,pkg:javascript/angularjs@1.2.16,"",End-of-Life: Long term support for AngularJS has been discontinued,"",End-of-Life: Long term support for AngularJS has been discontinued,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular-animate.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular-animate.min.js,"","",87f2d2eb3b6a843ce918aaa8e5a4470f,1b74754d1cb6d9eefb7cd360531ca5a828241f2a,pkg:javascript/angularjs@1.2.16,"",XSS in $sanitize in Safari/Firefox,"",XSS in $sanitize in Safari/Firefox,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.js,"","",93f98c3fe1eb6996d8e97200618e8363,7dcf1b25480258d399759429338cedc57239f2d1,pkg:javascript/angularjs@1.2.16,"",CVE-2019-14863,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"There is a vulnerability in all angular versions before 1.5.0-beta.0, where after escaping the context of the web application, the web application delivers data to its users along with other trusted dynamic content, without validating it.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.js,"","",93f98c3fe1eb6996d8e97200618e8363,7dcf1b25480258d399759429338cedc57239f2d1,pkg:javascript/angularjs@1.2.16,"",CVE-2020-7676,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"angular.js prior to 1.8.0 allows cross site scripting. The regex-based input HTML replacement may turn sanitized code into unsanitized one. Wrapping ""<option>"" elements in ""<select>"" ones changes parsing behavior, leading to possibly unsanitizing code.",NVD,LOW,3.5,/AV:N/AC:M/Au:S/C:N/I:P/A:N,MEDIUM,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.js,"","",93f98c3fe1eb6996d8e97200618e8363,7dcf1b25480258d399759429338cedc57239f2d1,pkg:javascript/angularjs@1.2.16,"",DOS in $sanitize,"",DOS in $sanitize,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.js,"","",93f98c3fe1eb6996d8e97200618e8363,7dcf1b25480258d399759429338cedc57239f2d1,pkg:javascript/angularjs@1.2.16,"",Prototype pollution,"",Prototype pollution,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.js,"","",93f98c3fe1eb6996d8e97200618e8363,7dcf1b25480258d399759429338cedc57239f2d1,pkg:javascript/angularjs@1.2.16,"",The attribute usemap can be used as a security exploit,"",The attribute usemap can be used as a security exploit,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.js,"","",93f98c3fe1eb6996d8e97200618e8363,7dcf1b25480258d399759429338cedc57239f2d1,pkg:javascript/angularjs@1.2.16,"",Universal CSP bypass via add-on in Firefox,"",Universal CSP bypass via add-on in Firefox,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.js,"","",93f98c3fe1eb6996d8e97200618e8363,7dcf1b25480258d399759429338cedc57239f2d1,pkg:javascript/angularjs@1.2.16,"",End-of-Life: Long term support for AngularJS has been discontinued,"",End-of-Life: Long term support for AngularJS has been discontinued,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.js,"","",93f98c3fe1eb6996d8e97200618e8363,7dcf1b25480258d399759429338cedc57239f2d1,pkg:javascript/angularjs@1.2.16,"",XSS in $sanitize in Safari/Firefox,"",XSS in $sanitize in Safari/Firefox,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.min.js,"","",5ae69803cee77531dce8475a1bc4e78b,f3e4b6dc37956d7f2ea8d76f1e614197da0489cc,pkg:javascript/angularjs@1.2.16,"",CVE-2019-14863,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"There is a vulnerability in all angular versions before 1.5.0-beta.0, where after escaping the context of the web application, the web application delivers data to its users along with other trusted dynamic content, without validating it.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.min.js,"","",5ae69803cee77531dce8475a1bc4e78b,f3e4b6dc37956d7f2ea8d76f1e614197da0489cc,pkg:javascript/angularjs@1.2.16,"",CVE-2020-7676,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"angular.js prior to 1.8.0 allows cross site scripting. The regex-based input HTML replacement may turn sanitized code into unsanitized one. Wrapping ""<option>"" elements in ""<select>"" ones changes parsing behavior, leading to possibly unsanitizing code.",NVD,LOW,3.5,/AV:N/AC:M/Au:S/C:N/I:P/A:N,MEDIUM,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.min.js,"","",5ae69803cee77531dce8475a1bc4e78b,f3e4b6dc37956d7f2ea8d76f1e614197da0489cc,pkg:javascript/angularjs@1.2.16,"",DOS in $sanitize,"",DOS in $sanitize,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.min.js,"","",5ae69803cee77531dce8475a1bc4e78b,f3e4b6dc37956d7f2ea8d76f1e614197da0489cc,pkg:javascript/angularjs@1.2.16,"",Prototype pollution,"",Prototype pollution,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.min.js,"","",5ae69803cee77531dce8475a1bc4e78b,f3e4b6dc37956d7f2ea8d76f1e614197da0489cc,pkg:javascript/angularjs@1.2.16,"",The attribute usemap can be used as a security exploit,"",The attribute usemap can be used as a security exploit,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.min.js,"","",5ae69803cee77531dce8475a1bc4e78b,f3e4b6dc37956d7f2ea8d76f1e614197da0489cc,pkg:javascript/angularjs@1.2.16,"",Universal CSP bypass via add-on in Firefox,"",Universal CSP bypass via add-on in Firefox,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.min.js,"","",5ae69803cee77531dce8475a1bc4e78b,f3e4b6dc37956d7f2ea8d76f1e614197da0489cc,pkg:javascript/angularjs@1.2.16,"",End-of-Life: Long term support for AngularJS has been discontinued,"",End-of-Life: Long term support for AngularJS has been discontinued,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: angular.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/js/angular/angular.min.js,"","",5ae69803cee77531dce8475a1bc4e78b,f3e4b6dc37956d7f2ea8d76f1e614197da0489cc,pkg:javascript/angularjs@1.2.16,"",XSS in $sanitize in Safari/Firefox,"",XSS in $sanitize in Safari/Firefox,RETIREJS,"","","","","","",HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: axis-1.2.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/WEB-INF/lib/axis-1.2.jar,"","",8be4d95595f893b44d7b0431ab3976eb,892c772f7c486b3c09d20f7259fb4219bfff9edf,pkg:maven/axis/axis@1.2,cpe:2.3:a:apache:axis:1.2:*:*:*:*:*:*:*,CVE-2019-0227,CWE-918 Server-Side Request Forgery (SSRF),"A Server Side Request Forgery (SSRF) vulnerability affected the Apache Axis 1.4 distribution that was last released in 2006. Security and bug commits commits continue in the projects Axis 1.x Subversion repository, legacy users are encouraged to build from source. The successor to Axis 1.x is Axis2, the latest version is 1.7.9 and is not vulnerable to this issue.",OSSINDEX,HIGH,7.5,/AV:A/AC:H/Au:/C:H/I:H/A:H,"","","",HIGH,20,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: axis-1.2.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/WEB-INF/lib/axis-1.2.jar,"","",8be4d95595f893b44d7b0431ab3976eb,892c772f7c486b3c09d20f7259fb4219bfff9edf,pkg:maven/axis/axis@1.2,cpe:2.3:a:apache:axis:1.2:*:*:*:*:*:*:*,CVE-2018-8032,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Apache Axis 1.x up to and including 1.4 is vulnerable to a cross-site scripting (XSS) attack in the default servlet/services.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGH,20,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: axis-1.2.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/WEB-INF/lib/axis-1.2.jar,"","",8be4d95595f893b44d7b0431ab3976eb,892c772f7c486b3c09d20f7259fb4219bfff9edf,pkg:maven/axis/axis@1.2,cpe:2.3:a:apache:axis:1.2:*:*:*:*:*:*:*,CVE-2012-5784,CWE-20 Improper Input Validation,"Apache Axis 1.4 and earlier, as used in PayPal Payments Pro, PayPal Mass Pay, PayPal Transactional Information SOAP, the Java Message Service implementation in Apache ActiveMQ, and other products, does not verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,"","","",HIGH,20,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: axis-1.2.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/WEB-INF/lib/axis-1.2.jar,"","",8be4d95595f893b44d7b0431ab3976eb,892c772f7c486b3c09d20f7259fb4219bfff9edf,pkg:maven/axis/axis@1.2,cpe:2.3:a:apache:axis:1.2:*:*:*:*:*:*:*,CVE-2014-3596,NVD-CWE-Other,It was discovered that Axis incorrectly extracted the host name from an X.509 certificate subject's Common Name (CN) field. A man-in-the-middle attacker could use this flaw to spoof an SSL server using a specially crafted X.509 certificate.,NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,"","","",HIGH,20,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: axis-1.2.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/WEB-INF/lib/axis-1.2.jar,"","",8be4d95595f893b44d7b0431ab3976eb,892c772f7c486b3c09d20f7259fb4219bfff9edf,pkg:maven/axis/axis@1.2,cpe:2.3:a:apache:axis:1.2:*:*:*:*:*:*:*,CVE-2007-2353,CWE-200 Information Exposure,"Apache Axis 1.0 allows remote attackers to obtain sensitive information by requesting a non-existent WSDL file, which reveals the installation path in the resulting exception message.",OSSINDEX,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,"","","",HIGH,20,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: axis-ant-1.2.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/WEB-INF/lib/axis-ant-1.2.jar,"","",03f709e12302cd50ee095a5412d481ed,f07ed3d1d32434426a42043196d7cd7b7a783b1f,pkg:maven/axis/axis-ant@1.2,"cpe:2.3:a:apache:ant:1.2:*:*:*:*:*:*:*, cpe:2.3:a:apache:axis:1.2:*:*:*:*:*:*:*",CVE-2020-1945,CWE-668 Exposure of Resource to Wrong Sphere,Apache Ant 1.1 to 1.9.14 and 1.10.0 to 1.10.7 uses the default temporary directory identified by the Java system property java.io.tmpdir for several tasks and may thus leak sensitive information. The fixcrlf and replaceregexp tasks also copy files from the temporary directory back into the build tree allowing an attacker to inject modified source files into the build process.,NVD,LOW,3.3,/AV:L/AC:M/Au:N/C:P/I:P/A:N,MEDIUM,6.3,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N,HIGH,23,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: axis-ant-1.2.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/WEB-INF/lib/axis-ant-1.2.jar,"","",03f709e12302cd50ee095a5412d481ed,f07ed3d1d32434426a42043196d7cd7b7a783b1f,pkg:maven/axis/axis-ant@1.2,"cpe:2.3:a:apache:ant:1.2:*:*:*:*:*:*:*, cpe:2.3:a:apache:axis:1.2:*:*:*:*:*:*:*",CVE-2018-8032,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Apache Axis 1.x up to and including 1.4 is vulnerable to a cross-site scripting (XSS) attack in the default servlet/services.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGH,23,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: axis-ant-1.2.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/WEB-INF/lib/axis-ant-1.2.jar,"","",03f709e12302cd50ee095a5412d481ed,f07ed3d1d32434426a42043196d7cd7b7a783b1f,pkg:maven/axis/axis-ant@1.2,"cpe:2.3:a:apache:ant:1.2:*:*:*:*:*:*:*, cpe:2.3:a:apache:axis:1.2:*:*:*:*:*:*:*",CVE-2012-5784,CWE-20 Improper Input Validation,"Apache Axis 1.4 and earlier, as used in PayPal Payments Pro, PayPal Mass Pay, PayPal Transactional Information SOAP, the Java Message Service implementation in Apache ActiveMQ, and other products, does not verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,"","","",HIGH,23,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: axis-ant-1.2.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/WEB-INF/lib/axis-ant-1.2.jar,"","",03f709e12302cd50ee095a5412d481ed,f07ed3d1d32434426a42043196d7cd7b7a783b1f,pkg:maven/axis/axis-ant@1.2,"cpe:2.3:a:apache:ant:1.2:*:*:*:*:*:*:*, cpe:2.3:a:apache:axis:1.2:*:*:*:*:*:*:*",CVE-2014-3596,NVD-CWE-Other,It was discovered that Axis incorrectly extracted the host name from an X.509 certificate subject's Common Name (CN) field. A man-in-the-middle attacker could use this flaw to spoof an SSL server using a specially crafted X.509 certificate.,NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,"","","",HIGH,23,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: bootstrap.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/plugins/bootstrap/js/bootstrap.min.js,"","",ba847811448ef90d98d272aeccef2a95,5814e91bb6276f4de8b7951c965f2f190a03978d,pkg:javascript/bootstrap@3.1.1,"",CVE-2016-10735,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In Bootstrap 3.x before 3.4.0 and 4.x-beta before 4.0.0-beta.2, XSS is possible in the data-target attribute, a different vulnerability than CVE-2018-14041.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: bootstrap.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/plugins/bootstrap/js/bootstrap.min.js,"","",ba847811448ef90d98d272aeccef2a95,5814e91bb6276f4de8b7951c965f2f190a03978d,pkg:javascript/bootstrap@3.1.1,"",CVE-2018-14040,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In Bootstrap before 4.1.2, XSS is possible in the collapse data-parent attribute.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1-war-exec.jar: WebGoat.war: bootstrap.min.js,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1-war-exec.jar/WebGoat.war/plugins/bootstrap/js/bootstrap.min.js,"","",ba847811448ef90d98d272aeccef2a95,5814e91bb6276f4de8b7951c965f2f190a03978d,pkg:javascript/bootstrap@3.1.1,"",CVE-2018-14041,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In Bootstrap before 4.1.2, XSS is possible in the data-target property of scrollspy.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3,"","","","","","","",""
