CVEs,Components,Source File,Organization,Product,Project,Severity,CVSS,CVSS Type,Status,Library Type,Creation Date,Modified Date,Top Fix,Changed Status - Comment,Changed Status  - User
CVE-2022-29458,ncurses-term_6.2-0ubuntu2_all.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.1,CVSS_3,Active,Debian,2023-03-07 00:52:55.0,2023-03-07 00:52:55.0,"Upgrade to version libncurses-dev - 6.3+20220423-1;lib32ncurses-dev - 6.3+20220423-1;libtinfo6-udeb - 6.3+20220423-1;lib32ncurses5-dev - 6.3+20220423-1;lib32ncurses5 - 6.3+20220423-1;lib32ncurses6 - 6.3+20220423-1;lib64ncurses5-dev - 6.3+20220423-1;libncursesw5 - 6.3+20220423-1;libncursesw6 - 6.3+20220423-1;libncurses5-dbg - 6.3+20220423-1;libncurses5-dev - 6.3+20220423-1;libncurses6-dbg - 6.3+20220423-1;lib32tinfo-dev - 6.3+20220423-1;lib64ncurses5 - 6.3+20220423-1;lib64ncurses6 - 6.3+20220423-1;lib64ncursesw6 - 6.3+20220423-1;lib32tinfo5 - 6.3+20220423-1;lib32tinfo6 - 6.3+20220423-1;ncurses-bin - 6.3+20220423-1;ncurses-doc - 6.3+20220423-1;lib32ncursesw5-dev - 6.3+20220423-1;lib64ncurses-dev - 6.3+20220423-1;libtinfo5-dbg - 6.3+20220423-1;libtinfo6-dbg - 6.3+20220423-1;libncursesw5-dbg - 6.3+20220423-1;libncursesw5-dev - 6.3+20220423-1;libncursesw6-dbg - 6.3+20220423-1;libncursesw6-udeb - 6.3+20220423-1;libtinfo5 - 6.3+20220423-1;libtinfo6 - 6.3+20220423-1;lib64tinfo5 - 6.3+20220423-1;lib64tinfo6 - 6.3+20220423-1;libtinfo5-udeb - 6.3+20220423-1;libtinfo-dev - 6.3+20220423-1;ncurses-base - 6.3+20220423-1;ncurses-term - 6.3+20220423-1;libncurses5 - 6.3+20220423-1;libncurses6 - 6.3+20220423-1;lib32ncursesw5 - 6.3+20220423-1;lib32ncursesw6 - 6.3+20220423-1;ncurses-examples - 6.3+20220423-1
Message: Upgrade to version
Details: https://nvd.nist.gov/vuln/detail/CVE-2022-29458",,
CVE-2017-17121,binutils_2.34-6ubuntu1.3_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:55.0,2023-03-07 00:52:55.0,"Upgrade to version 2.30
Message: Upgrade to version
Details: http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-17121",,
CVE-2018-5709,libkadm5srv-mit11_1.17-6ubuntu4.1_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.5,CVSS_3,Active,Debian,2023-03-07 00:52:53.0,2023-03-07 00:52:53.0,"Upgrade to version 1.17
Message: Upgrade to version
Details: https://nvd.nist.gov/vuln/detail/CVE-2018-5709",,
CVE-2022-40897,setuptools-44.1.1-py2.py3-none-any.whl,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,5.9,CVSS_3,Active,Python,2023-03-07 00:52:54.0,2023-03-07 00:52:54.0,"Upgrade to version setuptools - 65.5.1
Message: Upgrade to version
Details: https://pyup.io/posts/pyup-discovers-redos-vulnerabilities-in-top-python-packages/",,
CVE-2021-46195,binutils-x86-64-linux-gnu_2.34-6ubuntu1.3_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,5.5,CVSS_3,Active,Debian,2023-03-07 00:52:57.0,2023-03-07 00:52:57.0,,,
CVE-2022-0351,vim_8.1.2269-1ubuntu5.9_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version v8.2.4206
Message: Upgrade to version
Details: https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0351",,
CVE-2021-39537,ncurses-term_6.2-0ubuntu2_all.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,8.8,CVSS_3,Active,Debian,2023-03-07 00:52:55.0,2023-03-07 00:52:55.0,"Upgrade to version ncurses - 6.3
Message: Upgrade to version
Details: https://nvd.nist.gov/vuln/detail/CVE-2021-39537",,
CVE-2022-0213,vim_8.1.2269-1ubuntu5.9_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,6.6,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version v8.2.4074
Message: Upgrade to version
Details: https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0213",,
CVE-2022-0629,vim_8.1.2269-1ubuntu5.9_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version v8.2.4397
Message: Upgrade to version
Details: https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0629",,
CVE-2022-1733,vim-runtime_8.1.2269-1ubuntu5.9_all.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:54.0,2023-03-07 00:52:54.0,"Upgrade to version v8.2.4968
Message: Upgrade to version
Details: https://huntr.dev/bounties/6ff03b27-472b-4bef-a2bf-410fae65ff0a/",,
CVE-2020-13844,g++_9.3.0-1ubuntu2_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,5.5,CVSS_3,Active,Debian,2023-03-07 00:52:57.0,2023-03-07 00:52:57.0,,,
CVE-2022-0729,vim_8.1.2269-1ubuntu5.9_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,8.8,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version v8.2.4440
Message: Upgrade to version
Details: https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0729",,
CVE-2022-0554,vim-runtime_8.1.2269-1ubuntu5.9_all.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:54.0,2023-03-07 00:52:54.0,"Upgrade to version v8.2.4327
Message: Upgrade to version
Details: https://huntr.dev/bounties/7e8f6cd0-b5ee-48a2-8255-6a86f4c46c71/",,
CVE-2023-0286,OpenSSL-OpenSSL_1_1_1i,x509v3.h,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.4,CVSS_3,Active,Source Library,2023-03-07 00:52:58.0,2023-03-07 00:52:58.0,"Upgrade to version openssl-3.0.8, OpenSSL_1_1_1t
Message: Upgrade to version
Details: https://www.openssl.org/news/vulnerabilities.html",,
CVE-2020-14145,openssh-server_8.2p1-4ubuntu0.5_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,5.9,CVSS_3,Active,Debian,2023-03-07 00:52:57.0,2023-03-07 00:52:57.0,"Upgrade to version openssh-debugsource - 8.0p1-10;openssh-cavs-debuginfo - 8.0p1-10;openssh-server-debuginfo - 8.0p1-10;openssh-ldap-debuginfo - 8.0p1-10;openssh-keycat - 8.0p1-10,8.0p1-10,8.0p1-10,8.0p1-10;openssh-clients - 8.0p1-10,8.0p1-10,8.0p1-10,8.0p1-10;openssh-clients-debuginfo - 8.0p1-10;openssh - 8.0p1-10,8.0p1-10,8.0p1-10,8.0p1-10,8.0p1-10;pam_ssh_agent_auth-debuginfo - 0.10.3-7.10;openssh-server - 8.0p1-10,8.0p1-10,8.0p1-10,8.0p1-10;openssh-debuginfo - 8.0p1-10;openssh-askpass-debuginfo - 8.0p1-10;openssh-askpass - 8.0p1-10,8.0p1-10,8.0p1-10,8.0p1-10;openssh-cavs - 8.0p1-10,8.0p1-10,8.0p1-10,8.0p1-10;openssh-ldap - 8.0p1-10,8.0p1-10,8.0p1-10,8.0p1-10;openssh-keycat-debuginfo - 8.0p1-10;pam_ssh_agent_auth - 0.10.3-7.10,0.10.3-7.10,0.10.3-7.10,0.10.3-7.10
Message: Upgrade to version
Details: https://nvd.nist.gov/vuln/detail/CVE-2020-14145",,
CVE-2016-20013,libc-dev-bin_2.31-0ubuntu9.9_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.5,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,,,
CVE-2020-11023,jquery-3.4.1.min.js,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,6.1,CVSS_3,Active,JavaScript,2023-03-07 00:52:58.0,2023-03-07 00:52:58.0,"Upgrade to version jquery - 3.5.0;jquery-rails - 4.4.0
Message: Upgrade to version
Details: https://github.com/jquery/jquery/security/advisories/GHSA-jpcq-cgw6-v4j6,https://github.com/rails/jquery-rails/blob/master/CHANGELOG.md#440",,
CVE-2022-1733,vim-common_8.1.2269-1ubuntu5.9_all.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version v8.2.4968
Message: Upgrade to version
Details: https://huntr.dev/bounties/6ff03b27-472b-4bef-a2bf-410fae65ff0a/",,
CVE-2017-13716,binutils-common_2.34-6ubuntu1.3_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,5.5,CVSS_3,Active,Debian,2023-03-07 00:52:57.0,2023-03-07 00:52:57.0,,,
CVE-2013-2776,sudo_1.8.31-1ubuntu1.2_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,4.9,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version sudo-debuginfo - 1.8.6p3-12,1.7.2p1-28,1.7.2p1-28,1.7.2p1-28,1.8.6p3-12,1.7.2p1-28,1.7.2p1-28;sudo-devel - 1.8.6p3-12,1.8.6p3-12;sudo - 1.8.6p3-12,1.7.2p1-28,1.7.2p1-28,1.8.6p3-12,1.7.2p1-28,1.7.2p1-28,1.8.6p3-12
Message: Upgrade to version
Details: https://nvd.nist.gov/vuln/detail/CVE-2013-2776",,
CVE-2016-2568,libpolkit-agent-1-0_0.105-26ubuntu1.3_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,,,
CVE-2021-37750,libkrb5support0_1.17-6ubuntu4.1_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,6.5,CVSS_3,Active,Debian,2023-03-07 00:52:55.0,2023-03-07 00:52:55.0,"Upgrade to version libkadm5-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-workstation-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-pkinit-debuginfo - 1.18.2-8.3,1.18.2-8.3;libkadm5 - 1.15.1-51,1.15.1-51,1.15.1-51,1.15.1-51,1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3;krb5-pkinit - 1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.15.1-51,1.15.1-51,1.18.2-8.3,1.18.2-8.3;krb5-debuginfo - 1.15.1-51,1.18.2-8.3,1.15.1-51,1.18.2-8.3;krb5-server - 1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.15.1-51,1.18.2-8.3,1.15.1-51,1.18.2-8.3,1.18.2-8.3;krb5-libs - 1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.15.1-51,1.18.2-8.3,1.15.1-51,1.15.1-51;krb5-server-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-devel-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-server-ldap-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-server-ldap - 1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.15.1-51,1.18.2-8.3,1.15.1-51,1.18.2-8.3,1.18.2-8.3;krb5-libs-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-workstation - 1.15.1-51,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.18.2-8.3,1.15.1-51;krb5-devel - 1.18.2-8.3,1.15.1-51,1.18.2-8.3,1.15.1-51,1.15.1-51,1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.15.1-51,1.18.2-8.3;krb5 - 1.15.1-51,1.18.2-8.3;krb5-debugsource - 1.18.2-8.3,1.18.2-8.3
Message: Upgrade to version
Details: https://nvd.nist.gov/vuln/detail/CVE-2021-37750",,
CVE-2022-1942,vim-runtime_8.1.2269-1ubuntu5.9_all.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:54.0,2023-03-07 00:52:54.0,"Upgrade to version v8.2.5043
Message: Upgrade to version
Details: https://huntr.dev/bounties/67ca4d3b-9175-43c1-925c-72a7091bc071/",,
CVE-2022-29458,libtinfo6_6.2-0ubuntu2_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.1,CVSS_3,Active,Debian,2023-03-07 00:52:54.0,2023-03-07 00:52:54.0,"Upgrade to version libncurses-dev - 6.3+20220423-1;lib32ncurses-dev - 6.3+20220423-1;libtinfo6-udeb - 6.3+20220423-1;lib32ncurses5-dev - 6.3+20220423-1;lib32ncurses5 - 6.3+20220423-1;lib32ncurses6 - 6.3+20220423-1;lib64ncurses5-dev - 6.3+20220423-1;libncursesw5 - 6.3+20220423-1;libncursesw6 - 6.3+20220423-1;libncurses5-dbg - 6.3+20220423-1;libncurses5-dev - 6.3+20220423-1;libncurses6-dbg - 6.3+20220423-1;lib32tinfo-dev - 6.3+20220423-1;lib64ncurses5 - 6.3+20220423-1;lib64ncurses6 - 6.3+20220423-1;lib64ncursesw6 - 6.3+20220423-1;lib32tinfo5 - 6.3+20220423-1;lib32tinfo6 - 6.3+20220423-1;ncurses-bin - 6.3+20220423-1;ncurses-doc - 6.3+20220423-1;lib32ncursesw5-dev - 6.3+20220423-1;lib64ncurses-dev - 6.3+20220423-1;libtinfo5-dbg - 6.3+20220423-1;libtinfo6-dbg - 6.3+20220423-1;libncursesw5-dbg - 6.3+20220423-1;libncursesw5-dev - 6.3+20220423-1;libncursesw6-dbg - 6.3+20220423-1;libncursesw6-udeb - 6.3+20220423-1;libtinfo5 - 6.3+20220423-1;libtinfo6 - 6.3+20220423-1;lib64tinfo5 - 6.3+20220423-1;lib64tinfo6 - 6.3+20220423-1;libtinfo5-udeb - 6.3+20220423-1;libtinfo-dev - 6.3+20220423-1;ncurses-base - 6.3+20220423-1;ncurses-term - 6.3+20220423-1;libncurses5 - 6.3+20220423-1;libncurses6 - 6.3+20220423-1;lib32ncursesw5 - 6.3+20220423-1;lib32ncursesw6 - 6.3+20220423-1;ncurses-examples - 6.3+20220423-1
Message: Upgrade to version
Details: https://nvd.nist.gov/vuln/detail/CVE-2022-29458",,
CVE-2020-13844,libasan5_9.4.0-1ubuntu1~20.04.1_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,5.5,CVSS_3,Active,Debian,2023-03-07 00:52:54.0,2023-03-07 00:52:54.0,,,
CVE-2022-0417,vim-runtime_8.1.2269-1ubuntu5.9_all.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:54.0,2023-03-07 00:52:54.0,"Upgrade to version v8.2.4245
Message: Upgrade to version
Details: https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0417",,
CVE-2022-0572,vim-runtime_8.1.2269-1ubuntu5.9_all.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:54.0,2023-03-07 00:52:54.0,"Upgrade to version v8.2.4359
Message: Upgrade to version
Details: https://huntr.dev/bounties/bf3e0643-03e9-4436-a1c8-74e7111c32bf/",,
CVE-2021-36222,libkrb5-3_1.17-6ubuntu4.1_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.5,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version libkadm5-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-workstation-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-pkinit-debuginfo - 1.18.2-8.3,1.18.2-8.3;libkadm5 - 1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3;krb5-pkinit - 1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3;krb5-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-server - 1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3;krb5-libs - 1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3;krb5-server-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-devel-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-server-ldap-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-server-ldap - 1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3;krb5-libs-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-workstation - 1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3;krb5-devel - 1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3;krb5 - 1.18.2-8.3;krb5-debugsource - 1.18.2-8.3,1.18.2-8.3
Message: Upgrade to version
Details: https://nvd.nist.gov/vuln/detail/CVE-2021-36222",,
CVE-2022-0351,vim-common_8.1.2269-1ubuntu5.9_all.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version v8.2.4206
Message: Upgrade to version
Details: https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0351",,
CVE-2021-3449,openssl_1.1.1f-1ubuntu2.16_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,5.9,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version 1.1.1k
Message: Upgrade to version
Details: https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3449",,
CVE-2021-4166,vim_8.1.2269-1ubuntu5.9_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.1,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version v8.2.3884
Message: Upgrade to version
Details: https://huntr.dev/bounties/229df5dd-5507-44e9-832c-c70364bdf035/",,
CVE-2022-29458,libncurses6_6.2-0ubuntu2_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.1,CVSS_3,Active,Debian,2023-03-07 00:52:54.0,2023-03-07 00:52:54.0,"Upgrade to version libncurses-dev - 6.3+20220423-1;lib32ncurses-dev - 6.3+20220423-1;libtinfo6-udeb - 6.3+20220423-1;lib32ncurses5-dev - 6.3+20220423-1;lib32ncurses5 - 6.3+20220423-1;lib32ncurses6 - 6.3+20220423-1;lib64ncurses5-dev - 6.3+20220423-1;libncursesw5 - 6.3+20220423-1;libncursesw6 - 6.3+20220423-1;libncurses5-dbg - 6.3+20220423-1;libncurses5-dev - 6.3+20220423-1;libncurses6-dbg - 6.3+20220423-1;lib32tinfo-dev - 6.3+20220423-1;lib64ncurses5 - 6.3+20220423-1;lib64ncurses6 - 6.3+20220423-1;lib64ncursesw6 - 6.3+20220423-1;lib32tinfo5 - 6.3+20220423-1;lib32tinfo6 - 6.3+20220423-1;ncurses-bin - 6.3+20220423-1;ncurses-doc - 6.3+20220423-1;lib32ncursesw5-dev - 6.3+20220423-1;lib64ncurses-dev - 6.3+20220423-1;libtinfo5-dbg - 6.3+20220423-1;libtinfo6-dbg - 6.3+20220423-1;libncursesw5-dbg - 6.3+20220423-1;libncursesw5-dev - 6.3+20220423-1;libncursesw6-dbg - 6.3+20220423-1;libncursesw6-udeb - 6.3+20220423-1;libtinfo5 - 6.3+20220423-1;libtinfo6 - 6.3+20220423-1;lib64tinfo5 - 6.3+20220423-1;lib64tinfo6 - 6.3+20220423-1;libtinfo5-udeb - 6.3+20220423-1;libtinfo-dev - 6.3+20220423-1;ncurses-base - 6.3+20220423-1;ncurses-term - 6.3+20220423-1;libncurses5 - 6.3+20220423-1;libncurses6 - 6.3+20220423-1;lib32ncursesw5 - 6.3+20220423-1;lib32ncursesw6 - 6.3+20220423-1;ncurses-examples - 6.3+20220423-1
Message: Upgrade to version
Details: https://nvd.nist.gov/vuln/detail/CVE-2022-29458",,
CVE-2020-13844,cpp_9.3.0-1ubuntu2_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,5.5,CVSS_3,Active,Debian,2023-03-07 00:52:55.0,2023-03-07 00:52:55.0,,,
CVE-2022-0554,vim-common_8.1.2269-1ubuntu5.9_all.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version v8.2.4327
Message: Upgrade to version
Details: https://huntr.dev/bounties/7e8f6cd0-b5ee-48a2-8255-6a86f4c46c71/",,
CVE-2008-2310,binutils_2.34-6ubuntu1.3_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,5.6,CVSS_3,Active,Debian,2023-03-07 00:52:55.0,2023-03-07 00:52:55.0,,,
CVE-2018-5709,libkrb5-3_1.17-6ubuntu4.1_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.5,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version 1.17
Message: Upgrade to version
Details: https://nvd.nist.gov/vuln/detail/CVE-2018-5709",,
CVE-2021-37750,libgssapi-krb5-2_1.17-6ubuntu4.1_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,6.5,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version libkadm5-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-workstation-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-pkinit-debuginfo - 1.18.2-8.3,1.18.2-8.3;libkadm5 - 1.15.1-51,1.15.1-51,1.15.1-51,1.15.1-51,1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3;krb5-pkinit - 1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.15.1-51,1.15.1-51,1.18.2-8.3,1.18.2-8.3;krb5-debuginfo - 1.15.1-51,1.18.2-8.3,1.15.1-51,1.18.2-8.3;krb5-server - 1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.15.1-51,1.18.2-8.3,1.15.1-51,1.18.2-8.3,1.18.2-8.3;krb5-libs - 1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.15.1-51,1.18.2-8.3,1.15.1-51,1.15.1-51;krb5-server-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-devel-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-server-ldap-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-server-ldap - 1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.15.1-51,1.18.2-8.3,1.15.1-51,1.18.2-8.3,1.18.2-8.3;krb5-libs-debuginfo - 1.18.2-8.3,1.18.2-8.3;krb5-workstation - 1.15.1-51,1.18.2-8.3,1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.18.2-8.3,1.15.1-51;krb5-devel - 1.18.2-8.3,1.15.1-51,1.18.2-8.3,1.15.1-51,1.15.1-51,1.18.2-8.3,1.18.2-8.3,1.15.1-51,1.15.1-51,1.18.2-8.3;krb5 - 1.15.1-51,1.18.2-8.3;krb5-debugsource - 1.18.2-8.3,1.18.2-8.3
Message: Upgrade to version
Details: https://nvd.nist.gov/vuln/detail/CVE-2021-37750",,
CVE-2021-46195,binutils-common_2.34-6ubuntu1.3_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,5.5,CVSS_3,Active,Debian,2023-03-07 00:52:57.0,2023-03-07 00:52:57.0,,,
CVE-2021-46195,libctf-nobfd0_2.34-6ubuntu1.3_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,5.5,CVSS_3,Active,Debian,2023-03-07 00:52:53.0,2023-03-07 00:52:53.0,,,
CVE-2021-45261,patch_2.7.6-6_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),MEDIUM,5.5,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,,,
CVE-2022-0261,vim_8.1.2269-1ubuntu5.9_amd64.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:56.0,2023-03-07 00:52:56.0,"Upgrade to version v8.2.4120
Message: Upgrade to version
Details: https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0261",,
CVE-2022-0685,vim-runtime_8.1.2269-1ubuntu5.9_all.deb,,TuSimple.ai,zeyuan-scans,registry.tusimple.ai/base 20.04 (826aaa9e5c07),HIGH,7.8,CVSS_3,Active,Debian,2023-03-07 00:52:54.0,2023-03-07 00:52:54.0,"Upgrade to version v8.2.4418
Message: Upgrade to version
Details: https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0685",,
